0,6,"[0, 0, 0, 0]",-98,"[1, 0]"
1,6,"[0, 0, 0, 0]",-96,"[1, 0]"
2,6,"[0, 0, 0, 0]",-94,"[1, 0]"
3,6,"[0, 0, 0, 0]",-92,"[1, 0]"
4,6,"[0, 0, 0, 0]",-90,"[1, 0]"
5,6,"[0, 0, 0, 0]",-88,"[1, 0]"
6,6,"[0, 0, 0, 0]",-86,"[1, 0]"
7,6,"[0, 0, 0, 0]",-84,"[1, 0]"
8,6,"[0, 0, 0, 0]",-82,"[1, 0]"
9,6,"[0, 0, 0, 0]",-80,"[1, 0]"
10,6,"[0, 0, 0, 0]",-78,"[1, 0]"
11,6,"[0, 0, 0, 0]",-76,"[1, 0]"
12,6,"[0, 0, 0, 0]",-74,"[1, 0]"
13,6,"[0, 0, 0, 0]",-72,"[1, 0]"
14,6,"[0, 0, 0, 0]",-70,"[1, 0]"
15,6,"[0, 0, 0, 0]",-68,"[1, 0]"
16,6,"[0, 0, 0, 0]",-66,"[1, 0]"
17,6,"[0, 0, 0, 0]",-64,"[1, 0]"
18,6,"[0, 0, 0, 0]",-62,"[1, 0]"
19,6,"[0, 0, 0, 0]",-60,"[1, 0]"
20,6,"[0, 0, 0, 0]",-58,"[1, 0]"
21,6,"[0, 0, 0, 0]",-56,"[1, 0]"
22,6,"[0, 0, 0, 0]",-54,"[1, 0]"
23,6,"[0, 0, 0, 0]",-52,"[1, 0]"
24,6,"[0, 0, 0, 0]",-50,"[1, 0]"
25,6,"[0, 0, 0, 0]",-48,"[1, 0]"
26,6,"[0, 0, 0, 0]",-46,"[1, 0]"
27,6,"[0, 0, 0, 0]",-44,"[1, 0]"
28,6,"[0, 0, 0, 0]",-42,"[1, 0]"
29,6,"[0, 0, 0, 0]",-40,"[1, 0]"
30,6,"[0, 0, 0, 0]",-38,"[1, 0]"
31,6,"[0, 0, 0, 0]",-36,"[1, 0]"
32,6,"[0, 0, 0, 0]",-34,"[1, 0]"
33,6,"[0, 0, 0, 0]",-32,"[1, 0]"
34,6,"[0, 0, 0, 0]",-30,"[1, 0]"
35,6,"[0, 0, 0, 0]",-28,"[1, 0]"
36,6,"[0, 0, 0, 0]",-26,"[1, 0]"
37,6,"[0, 0, 0, 0]",-24,"[1, 0]"
38,6,"[0, 0, 0, 0]",-22,"[1, 0]"
39,6,"[0, 0, 0, 0]",-20,"[1, 0]"
40,6,"[0, 0, 0, 0]",-18,"[1, 0]"
41,6,"[0, 0, 0, 0]",-16,"[1, 0]"
42,6,"[0, 0, 0, 0]",-14,"[1, 0]"
43,6,"[0, 0, 0, 0]",-12,"[1, 0]"
44,6,"[0, 0, 0, 0]",-10,"[1, 0]"
45,6,"[0, 0, 0, 0]",-8,"[1, 0]"
46,6,"[0, 0, 0, 0]",-6,"[1, 0]"
47,6,"[0, 0, 0, 0]",-4,"[1, 0]"
48,6,"[0, 0, 0, 0]",-2,"[1, 0]"
49,6,"[0, 0, 0, 0]",0,"[1, 0]"
50,6,"[0, 0, 0, 0]",1,"[1, 0]"
51,6,"[0, 0, 0, 0]",2,"[1, 0]"
52,0,"[39, 43, 194, 439]",-63,"[36, 8]"
53,0,"[0, 0, 0, 0]",-47,"[16, 0]"
54,0,"[0, 0, 0, 0]",-31,"[16, 0]"
55,0,"[144, 50, 297, 445]",-31,"[40, -11]"
56,0,"[0, 0, 0, 0]",-20,"[10, 0]"
57,0,"[0, 0, 0, 0]",-9,"[10, 0]"
58,0,"[0, 0, 0, 0]",1,"[10, 0]"
59,0,"[0, 0, 0, 0]",11,"[10, 0]"
60,0,"[0, 0, 0, 0]",21,"[10, 0]"
61,0,"[0, 0, 0, 0]",31,"[10, 0]"
62,0,"[346, 104, 498, 479]",31,"[32, -3]"
63,0,"[374, 103, 533, 478]",41,"[28, -1]"
64,0,"[384, 110, 543, 469]",44,"[10, 7]"
65,0,"[418, 117, 567, 470]",53,"[34, 7]"
66,0,"[448, 127, 591, 464]",62,"[30, 10]"
67,0,"[452, 136, 602, 480]",64,"[4, 9]"
68,0,"[484, 136, 620, 480]",72,"[32, 0]"
69,0,"[493, 143, 634, 473]",76,"[9, 7]"
70,0,"[524, 157, 640, 468]",81,"[31, 14]"
71,0,"[542, 155, 640, 470]",84,"[18, -2]"
72,9,"[0, 0, 0, 0]",-95,"[4, 0]"
73,9,"[0, 0, 0, 0]",-90,"[4, 0]"
74,9,"[0, 0, 0, 0]",-85,"[4, 0]"
75,9,"[0, 0, 0, 0]",-80,"[4, 0]"
76,9,"[0, 0, 0, 0]",-75,"[4, 0]"
77,9,"[0, 0, 0, 0]",-70,"[4, 0]"
78,9,"[0, 0, 0, 0]",-65,"[4, 0]"
79,9,"[0, 0, 0, 0]",-60,"[4, 0]"
80,9,"[0, 0, 0, 0]",-55,"[4, 0]"
81,9,"[0, 0, 0, 0]",-50,"[4, 0]"
82,9,"[0, 0, 0, 0]",-45,"[4, 0]"
83,9,"[0, 0, 0, 0]",-40,"[4, 0]"
84,9,"[0, 0, 0, 0]",-35,"[4, 0]"
85,9,"[0, 0, 0, 0]",-30,"[4, 0]"
86,9,"[0, 0, 0, 0]",-25,"[4, 0]"
87,9,"[0, 0, 0, 0]",-20,"[4, 0]"
88,9,"[0, 0, 0, 0]",-15,"[4, 0]"
89,9,"[0, 0, 0, 0]",-10,"[4, 0]"
90,9,"[0, 0, 0, 0]",-5,"[4, 0]"
91,9,"[0, 0, 0, 0]",0,"[4, 0]"
92,9,"[0, 0, 0, 0]",4,"[4, 0]"
93,9,"[0, 0, 0, 0]",8,"[4, 0]"
94,1,"[35, 111, 209, 471]",-61,"[2, 7]"
95,1,"[58, 113, 234, 469]",-54,"[23, 2]"
96,1,"[70, 97, 244, 480]",-50,"[12, -16]"
97,1,"[135, 97, 250, 480]",-39,"[65, 0]"
98,1,"[0, 0, 0, 0]",-30,"[9, 0]"
99,1,"[0, 0, 0, 0]",-21,"[9, 0]"
100,1,"[198, 126, 304, 466]",-21,"[26, 32]"
101,1,"[0, 0, 0, 0]",-14,"[7, 0]"
102,1,"[0, 0, 0, 0]",-7,"[7, 0]"
103,1,"[0, 0, 0, 0]",0,"[7, 0]"
104,1,"[262, 141, 374, 443]",0,"[16, 3]"
105,1,"[268, 138, 382, 450]",1,"[6, -3]"
106,1,"[0, 0, 0, 0]",6,"[5, 0]"
107,1,"[0, 0, 0, 0]",11,"[5, 0]"
108,1,"[0, 0, 0, 0]",16,"[5, 0]"
109,1,"[0, 0, 0, 0]",21,"[5, 0]"
110,1,"[0, 0, 0, 0]",26,"[5, 0]"
111,1,"[0, 0, 0, 0]",31,"[5, 0]"
112,1,"[0, 0, 0, 0]",36,"[5, 0]"
113,1,"[0, 0, 0, 0]",41,"[5, 0]"
114,1,"[0, 0, 0, 0]",46,"[5, 0]"
115,1,"[0, 0, 0, 0]",51,"[5, 0]"
116,1,"[0, 0, 0, 0]",56,"[5, 0]"
117,1,"[0, 0, 0, 0]",61,"[5, 0]"
118,1,"[0, 0, 0, 0]",66,"[5, 0]"
119,1,"[0, 0, 0, 0]",71,"[5, 0]"
120,1,"[0, 0, 0, 0]",76,"[5, 0]"
121,1,"[0, 0, 0, 0]",81,"[5, 0]"
122,1,"[538, 128, 629, 405]",82,"[10, 6]"
123,1,"[549, 138, 640, 389]",85,"[11, 10]"
124,1,"[563, 128, 640, 405]",87,"[14, -10]"
125,10,"[0, 0, 0, 0]",-98,"[1, 0]"
126,10,"[0, 0, 0, 0]",-96,"[1, 0]"
127,10,"[0, 0, 0, 0]",-94,"[1, 0]"
128,10,"[0, 0, 0, 0]",-92,"[1, 0]"
129,10,"[0, 0, 0, 0]",-90,"[1, 0]"
130,10,"[0, 0, 0, 0]",-88,"[1, 0]"
131,10,"[0, 0, 0, 0]",-86,"[1, 0]"
132,10,"[0, 0, 0, 0]",-84,"[1, 0]"
133,10,"[0, 0, 0, 0]",-82,"[1, 0]"
134,10,"[0, 0, 0, 0]",-80,"[1, 0]"
135,10,"[0, 0, 0, 0]",-78,"[1, 0]"
136,10,"[0, 0, 0, 0]",-76,"[1, 0]"
