1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,2,0,0,0,0,0
5,0,789,0,0,0,0,0
6,1,507,0,0,0,0,0
7,1,88,0,0,0,0,0
8,0,46,0,0,0,0,0
9,0,93,0,0,0,0,0
10,0,16,0,0,0,0,0
11,0,25,0,0,0,0,0
12,0,24,0,0,0,0,0
13,0,42,0,0,0,0,0
14,1,290,0,0,0,0,0
15,0,22,0,0,0,0,0
16,0,137,0,0,0,0,0
17,0,26,0,0,0,0,0
18,0,21,0,0,0,0,0
19,0,51,0,0,0,0,0
20,0,24,0,0,0,0,0
21,0,35,0,0,0,0,0
22,0,4,0,0,0,0,0
23,0,35,0,0,0,0,0
24,0,13,0,0,0,0,0
25,0,71,0,0,0,0,0
26,0,108,0,0,0,0,0
27,0,29,0,0,0,0,0
28,0,5,0,0,0,0,0
29,0,29,0,0,0,0,0
30,0,112,0,0,0,0,0
31,0,25,0,0,0,0,0
32,0,38,0,0,0,0,0
33,0,16,0,0,0,0,0
34,0,47,0,0,0,0,0
35,0,37,0,0,0,0,0
36,0,25,0,0,0,0,0
37,0,8,0,0,0,0,0
38,0,44,0,0,0,0,0
39,0,27,0,0,0,0,0
40,0,23,0,0,0,0,0
41,0,13,0,0,0,0,0
42,0,20,0,0,0,0,0
43,0,65,0,0,0,0,0
44,0,50,0,0,0,0,0
45,0,1,0,0,0,0,0
46,0,5,0,0,0,0,0
47,0,12,0,0,0,0,0
48,0,29,0,0,0,0,0
49,0,0,0,0,0,0,0
50,0,37,0,0,0,0,0
51,0,17,0,0,0,0,0
52,0,21,0,0,0,0,0
53,0,24,0,0,0,0,0
54,0,58,0,0,0,0,0
55,0,55,0,0,0,0,0
56,0,18,0,0,0,0,0
57,0,5,0,0,0,0,0
58,0,18,0,0,0,0,0
59,0,19,0,0,0,0,0
60,0,31,0,0,0,0,0
61,0,35,0,0,0,0,0
62,0,13,0,0,0,0,0
63,0,48,0,0,0,0,0
64,0,37,0,0,0,0,0
65,0,11,0,0,0,0,0
66,0,9,0,0,0,0,0
67,0,46,0,0,0,0,0
68,0,41,0,0,0,0,0
69,0,38,0,0,0,0,0
70,0,19,0,0,0,0,0
71,0,15,0,0,0,0,0
72,0,76,0,0,0,0,0
73,0,25,0,0,0,0,0
74,0,38,0,0,0,0,0
75,0,57,0,0,0,0,0
76,0,13,0,0,0,0,0
77,0,66,0,0,0,0,0
78,0,14,0,0,0,0,0
79,0,4,0,0,0,0,0
80,0,43,0,0,0,0,0
81,0,10,0,0,0,0,0
82,0,17,0,0,0,0,0
83,0,2,0,0,0,0,0
84,0,3,0,0,0,0,0
85,0,6,0,0,0,0,0
86,0,16,0,0,0,0,0
87,0,43,0,0,0,0,0
88,0,16,0,0,0,0,0
89,0,6,0,0,0,0,0
90,0,15,0,0,0,0,0
91,0,6,0,0,0,0,0
92,0,26,0,0,0,0,0
93,0,7,0,0,0,0,0
94,0,2,0,0,0,0,0
95,0,18,0,0,0,0,0
96,0,13,0,0,0,0,0
97,0,2,0,0,0,0,0
98,0,50,0,0,0,0,0
99,0,46,0,0,0,0,0
100,0,23,0,0,0,0,0
101,0,10,0,0,0,0,0
102,0,21,0,0,0,0,0
103,0,42,0,0,0,0,0
104,0,40,0,0,0,0,0
105,0,3,0,0,0,0,0
106,0,3,0,0,0,0,0
107,0,0,0,0,0,0,0
108,0,8,0,0,0,0,0
109,0,0,0,0,0,0,0
110,0,58,0,0,0,0,0
111,0,12,0,0,0,0,0
112,0,92,0,0,0,0,0
113,0,51,0,0,0,0,0
114,0,10,0,0,0,0,0
115,0,5,0,0,0,0,0
116,0,12,0,0,0,0,0
117,0,2,0,0,0,0,0
118,0,22,0,0,0,0,0
119,0,35,0,0,0,0,0
120,0,5,0,0,0,0,0
121,0,26,0,0,0,0,0
122,0,0,0,0,0,0,0
123,0,22,0,0,0,0,0
124,0,14,0,0,0,0,0
125,0,27,0,0,0,0,0
126,0,15,0,0,0,0,0
127,0,55,0,0,0,0,0
128,0,17,0,0,0,0,0
129,0,18,0,0,0,0,0
130,0,18,0,0,0,0,0
131,0,24,0,0,0,0,0
132,0,60,0,0,0,0,0
133,0,37,0,0,0,0,0
134,0,54,0,0,0,0,0
135,0,55,0,0,0,0,0
136,0,1,0,0,0,0,0
137,0,5,0,0,0,0,0
138,0,13,0,0,0,0,0
139,0,14,0,0,0,0,0
140,0,38,0,0,0,0,0
141,0,28,0,0,0,0,0
142,0,29,0,0,0,0,0
143,0,0,0,0,0,0,0
144,0,69,0,0,0,0,0
145,0,1,0,0,0,0,0
146,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0
148,0,1,0,0,0,0,0
149,0,55,0,0,0,0,0
150,0,76,0,0,0,0,0
151,0,102,0,0,0,0,0
152,0,88,0,0,0,0,0
153,0,18,0,0,0,0,0
154,0,41,0,0,0,0,0
155,0,51,0,0,0,0,0
156,0,4,0,0,0,0,0
157,0,10,0,0,0,0,0
158,0,10,0,0,0,0,0
159,0,2,0,0,0,0,0
160,0,4,0,0,0,0,0
161,0,18,0,0,0,0,0
162,0,54,0,0,0,0,0
163,0,99,0,0,0,0,0
164,0,76,0,0,0,0,0
165,0,13,0,0,0,0,0
166,0,16,0,0,0,0,0
167,0,14,0,0,0,0,0
168,0,15,0,0,0,0,0
169,0,15,0,0,0,0,0
170,0,31,0,0,0,0,0
171,0,2,0,0,0,0,0
172,0,1,0,0,0,0,0
173,0,35,0,0,0,0,0
174,0,10,0,0,0,0,0
175,0,3,0,0,0,0,0
176,0,20,0,0,0,0,0
177,0,21,0,0,0,0,0
178,0,1,0,0,0,0,0
179,0,7,0,0,0,0,0
180,0,29,0,0,0,0,0
181,0,1,0,0,0,0,0
182,0,53,0,0,0,0,0
183,0,28,0,0,0,0,0
184,0,9,0,0,0,0,0
185,0,41,0,0,0,0,0
186,0,83,0,0,0,0,0
187,0,53,0,0,0,0,0
188,0,21,0,0,0,0,0
189,0,45,0,0,0,0,0
190,0,49,0,0,0,0,0
191,0,7,0,0,0,0,0
192,0,5,0,0,0,0,0
193,0,46,0,0,0,0,0
194,0,38,0,0,0,0,0
195,0,36,0,0,0,0,0
196,0,11,0,0,0,0,0
197,0,13,0,0,0,0,0
198,0,11,0,0,0,0,0
199,0,9,0,0,0,0,0
200,0,41,0,0,0,0,0
201,0,18,0,0,0,0,0
202,0,16,0,0,0,0,0
203,0,19,0,0,0,0,0
204,0,13,0,0,0,0,0
205,0,10,0,0,0,0,0
206,0,18,0,0,0,0,0
207,0,42,0,0,0,0,0
208,0,12,0,0,0,0,0
209,0,32,0,0,0,0,0
210,0,21,0,0,0,0,0
211,0,15,0,0,0,0,0
212,0,9,0,0,0,0,0
213,0,10,0,0,0,0,0
214,0,10,0,0,0,0,0
215,0,7,0,0,0,0,0
216,0,1,0,0,0,0,0
217,0,12,0,0,0,0,0
218,0,48,0,0,0,0,0
219,0,4,0,0,0,0,0
220,0,14,0,0,0,0,0
221,0,19,0,0,0,0,0
222,0,10,0,0,0,0,0
223,0,15,0,0,0,0,0
224,0,2,0,0,0,0,0
225,0,2,0,0,0,0,0
226,0,55,0,0,0,0,0
227,0,19,0,0,0,0,0
228,0,21,0,0,0,0,0
229,0,11,0,0,0,0,0
230,0,9,0,0,0,0,0
231,0,21,0,0,0,0,0
232,0,13,0,0,0,0,0
233,0,19,0,0,0,0,0
234,0,14,0,0,0,0,0
235,0,17,0,0,0,0,0
236,0,11,0,0,0,0,0
237,0,19,0,0,0,0,0
238,0,5,0,0,0,0,0
239,0,17,0,0,0,0,0
240,0,4,0,0,0,0,0
241,0,20,0,0,0,0,0
242,0,6,0,0,0,0,0
243,0,28,0,0,0,0,0
244,0,48,0,0,0,0,0
245,0,43,0,0,0,0,0
246,0,6,0,0,0,0,0
247,0,18,0,0,0,0,0
248,0,20,0,0,0,0,0
249,0,2,0,0,0,0,0
250,0,18,0,0,0,0,0
251,0,14,0,0,0,0,0
252,0,3,0,0,0,0,0
253,0,17,0,0,0,0,0
254,0,15,0,0,0,0,0
255,0,0,0,0,0,0,0
256,0,17,0,0,0,0,0
257,0,14,0,0,0,0,0
258,0,1,0,0,0,0,0
259,0,43,0,0,0,0,0
260,0,16,0,0,0,0,0
261,0,0,0,0,0,0,0
262,0,16,0,0,0,0,0
263,0,6,0,0,0,0,0
264,0,6,0,0,0,0,0
265,0,41,0,0,0,0,0
266,0,58,0,0,0,0,0
267,0,36,0,0,0,0,0
268,0,22,0,0,0,0,0
269,0,26,0,0,0,0,0
270,0,4,0,0,0,0,0
271,0,45,0,0,0,0,0
272,0,15,0,0,0,0,0
273,0,16,0,0,0,0,0
274,0,3,0,0,0,0,0
275,0,30,0,0,0,0,0
276,0,23,0,0,0,0,0
277,0,23,0,0,0,0,0
278,0,38,0,0,0,0,0
279,0,30,0,0,0,0,0
280,0,29,0,0,0,0,0
281,0,4,0,0,0,0,0
282,0,14,0,0,0,0,0
283,0,21,0,0,0,0,0
284,0,6,0,0,0,0,0
285,0,1,0,0,0,0,0
286,0,47,0,0,0,0,0
287,0,70,0,0,0,0,0
288,0,5,0,0,0,0,0
289,0,53,0,0,0,0,0
290,0,38,0,0,0,0,0
291,0,1,0,0,0,0,0
292,0,4,0,0,0,0,0
293,0,13,0,0,0,0,0
294,0,5,0,0,0,0,0
295,0,22,0,0,0,0,0
296,0,2,0,0,0,0,0
297,0,32,0,0,0,0,0
298,0,6,0,0,0,0,0
299,0,16,0,0,0,0,0
300,0,11,0,0,0,0,0
301,0,27,0,0,0,0,0
302,0,20,0,0,0,0,0
303,0,3,0,0,0,0,0
304,0,49,0,0,0,0,0
305,0,53,0,0,0,0,0
306,0,7,0,0,0,0,0
307,1,17,0,0,0,0,0
308,1,19,0,0,0,0,0
309,1,8,0,0,0,0,0
310,1,2,0,0,0,0,0
311,1,17,0,0,0,0,0
312,1,30,0,0,0,0,0
313,1,49,0,0,0,0,0
314,0,10,0,0,0,0,0
315,1,14,0,0,0,0,0
316,0,15,0,0,0,0,0
317,1,15,0,0,0,0,0
318,0,2,0,0,0,0,0
319,0,16,0,0,0,0,0
320,0,35,0,0,0,0,0
321,0,0,0,0,0,0,0
322,0,11,0,0,0,0,0
323,0,28,0,0,0,0,0
324,0,1,0,0,0,0,0
325,0,17,0,0,0,0,0
326,0,21,0,0,0,0,0
327,0,15,0,0,0,0,0
328,0,0,0,0,0,0,0
329,0,17,0,0,0,0,0
330,0,2,0,0,0,0,0
331,0,11,0,0,0,0,0
332,0,30,0,0,0,0,0
333,0,2,0,0,0,0,0
334,1,9,0,0,0,0,0
335,1,6,0,0,0,0,0
336,1,7,0,0,0,0,0
337,1,26,0,0,0,0,0
338,1,1,0,0,0,0,0
339,1,2,0,0,0,0,0
340,1,1,0,0,0,0,0
341,1,17,0,0,0,0,0
342,1,18,0,0,0,0,0
343,1,18,0,0,0,0,0
344,1,12,0,0,0,0,0
345,1,6,0,0,0,0,0
346,1,63,0,0,0,0,0
347,1,51,0,0,0,0,0
348,1,18,0,0,0,0,0
349,1,2,0,0,0,0,0
350,1,28,0,0,0,0,0
351,1,1,0,0,0,0,0
352,1,29,0,0,0,0,0
353,1,18,0,0,0,0,0
354,1,16,1,0,0,45,0
355,1,68,1,24,-4,21,0
356,1,7,1,-5,2,26,0
357,1,35,1,9,6,17,0
358,1,7,1,9,-7,8,0
359,1,15,1,6,-2,2,0
360,1,45,1,11,-2,0,0
361,1,20,1,1,-2,0,0
362,1,11,1,12,-1,0,0
363,1,23,1,3,0,0,0
364,1,1,1,9,0,0,0
365,1,43,1,0,-2,0,0
366,1,36,1,8,-3,0,0
367,1,3,1,1,1,0,0
368,1,39,1,4,-1,0,0
369,1,7,1,11,0,0,0
370,1,8,1,1,2,0,0
371,1,28,1,8,-2,0,0
372,1,21,1,5,-5,0,0
373,1,19,1,7,1,0,0
374,1,18,1,6,-4,0,0
375,1,17,1,2,3,0,0
376,1,30,1,3,-1,0,0
377,1,42,1,5,-3,0,0
378,1,36,1,10,-5,0,0
379,1,16,1,3,-2,0,0
380,1,1,1,4,1,0,0
381,1,4,1,-1,1,0,0
382,1,36,1,9,-2,0,0
383,1,43,1,2,-1,0,0
384,1,26,1,13,-6,0,0
385,1,23,1,1,2,0,0
386,1,21,1,7,-3,0,0
387,1,14,1,0,-1,0,0
388,1,42,1,5,0,0,0
389,1,2,1,4,1,0,0
390,1,17,1,12,-5,0,0
391,1,2,1,3,-2,0,0
392,1,12,1,1,2,0,0
393,1,16,1,7,1,0,0
394,1,15,1,2,-3,0,0
395,1,5,1,2,-1,0,0
396,1,0,1,5,0,0,0
397,1,11,1,4,-1,0,0
398,1,1,1,7,-4,0,0
399,1,2,1,-3,6,0,0
400,1,21,1,6,-5,0,0
401,1,68,1,2,4,0,0
402,1,49,1,3,-4,0,0
403,1,4,1,0,2,0,0
404,1,22,1,-3,5,0,0
405,1,18,1,6,-7,0,0
406,1,15,1,4,-3,0,0
407,1,11,1,-2,7,0,0
408,1,14,1,2,2,0,0
409,1,36,1,-3,1,0,0
410,1,73,1,-1,-1,0,0
411,1,9,1,2,3,0,0
412,1,41,1,4,-1,0,0
413,0,75,1,-1,0,0,0
414,1,34,1,0,4,0,0
415,1,69,1,1,-2,0,0
416,0,42,1,2,0,0,0
417,0,14,1,1,2,0,0
418,1,4,1,-1,2,0,0
419,1,7,1,2,-5,0,0
420,0,19,0,0,0,0,0
421,0,29,0,0,0,0,0
422,1,21,0,0,0,0,0
423,0,14,0,0,0,0,0
424,0,53,0,0,0,0,0
425,0,33,0,0,0,0,0
426,1,1,0,0,0,0,0
427,0,11,0,0,0,0,0
428,0,5,0,0,0,0,0
429,0,23,0,0,0,0,0
430,0,20,0,0,0,0,0
431,1,8,0,0,0,0,0
432,1,2,0,0,0,0,0
433,1,2,0,0,0,0,0
434,1,8,1,-5,5,0,0
435,1,7,1,5,-3,0,0
436,1,18,1,2,-3,0,0
437,1,25,1,2,0,0,0
438,1,18,1,4,-1,0,0
439,1,26,1,4,-5,0,0
440,1,3,1,2,-2,0,0
441,1,36,1,-1,3,0,0
442,1,35,1,5,-3,0,0
443,1,17,1,2,-1,0,0
444,1,8,1,6,-3,0,0
445,1,28,1,5,-1,0,0
446,1,2,1,3,-2,0,0
447,1,14,1,7,-2,0,0
448,1,23,1,5,-4,0,0
449,1,3,1,6,2,0,0
450,1,20,1,8,-5,0,0
451,1,19,1,6,0,0,0
452,1,3,1,10,-5,0,0
453,1,27,1,5,4,0,0
454,1,32,1,8,0,0,0
455,1,13,1,6,-3,0,0
456,1,34,1,10,5,0,0
457,1,25,1,2,-3,0,0
458,1,2,1,10,2,0,0
459,1,18,1,4,-1,0,0
460,1,10,1,6,4,0,0
461,1,0,1,5,-3,0,0
462,1,12,1,4,-1,0,0
463,1,7,1,8,2,0,0
464,1,1,1,2,0,0,0
465,1,3,1,2,0,0,0
466,1,3,1,7,-4,0,0
467,1,1,1,9,-4,0,0
468,1,11,1,4,0,0,0
469,1,1,1,8,-1,0,0
