0,0,0,0,0,0,0,0,0,0,0,0
0,0,54,0,0,0,0,0,0,0,0,0
3,0,1513,0,0,0,0,0,0,0,0,0
0,1,106,0,0,100,0,6,0,0,0,0
0,1,9,0,-4,100,0,28,0,0,0,0
1,1,218,-1,3,100,0,61,0,0,0,0
2,1,23,1,0,100,0,312,0,0,0,0
0,1,21,0,3,100,0,42,0,0,0,0
0,1,9,0,-1,100,0,0,0,0,0,0
0,0,14,0,0,0,0,152,0,0,0,0
0,1,51,-5,-4,100,0,170,0,0,0,0
0,1,44,-1,11,100,0,16,0,0,0,0
0,1,30,1,-2,100,0,68,0,0,0,0
0,0,14,0,0,0,0,29,0,0,0,0
0,1,7,0,-9,100,0,69,0,0,0,0
0,1,35,1,6,100,0,101,0,0,0,0
0,1,8,2,0,100,0,43,0,0,0,0
0,1,76,-1,-5,100,0,29,0,0,0,0
0,1,56,0,5,100,0,12,0,0,0,0
0,1,25,4,-2,100,0,0,0,0,0,0
0,1,59,-3,1,100,0,53,0,0,0,0
0,1,38,-1,4,100,0,21,0,0,0,0
0,1,23,0,-4,100,0,7,0,0,0,0
0,1,35,2,0,100,0,73,0,0,0,0
0,1,4,-2,0,100,0,56,0,0,0,0
0,1,63,2,2,100,0,20,0,0,0,0
0,1,63,-2,-4,100,0,155,0,0,0,0
0,1,20,1,2,100,0,10,0,0,0,0
0,1,41,-1,3,100,0,30,0,0,0,0
0,1,13,0,0,100,0,105,0,0,0,0
0,1,11,-2,-6,100,0,125,0,0,0,0
0,1,8,6,6,100,0,17,0,0,0,0
0,1,34,-3,2,100,0,72,0,0,0,0
0,0,24,0,0,0,0,34,0,0,0,0
0,1,46,2,0,100,0,93,0,0,0,0
0,1,70,-4,-4,100,0,37,0,0,0,0
0,1,14,3,-1,100,0,56,0,0,0,0
0,1,10,0,3,100,0,59,0,0,0,0
0,1,22,0,0,100,0,54,0,0,0,0
0,0,3,0,0,0,0,1,0,0,0,0
0,1,20,0,0,100,0,23,0,0,0,0
0,1,20,0,0,100,0,53,0,0,0,0
0,1,22,-1,-7,100,0,60,0,0,0,0
0,1,36,4,8,100,0,10,0,0,0,0
0,1,116,-3,-4,100,0,6,0,0,0,0
0,1,6,0,-4,100,0,0,0,0,0,0
0,1,12,1,2,100,0,25,0,0,0,0
0,1,54,-1,-2,100,0,52,0,0,0,0
0,1,32,-2,5,100,0,14,0,0,0,0
0,1,27,3,3,100,0,17,0,0,0,0
0,1,69,-1,-4,100,0,61,0,0,0,0
0,1,57,-2,4,100,0,26,0,0,0,0
0,1,10,2,-2,100,0,40,0,0,0,0
0,1,54,1,-2,100,0,17,0,0,0,0
0,1,2,0,0,100,0,21,0,0,0,0
0,1,16,-1,3,100,0,11,0,0,0,0
0,1,50,0,1,100,0,80,0,0,0,0
0,1,52,-5,0,100,0,32,0,0,0,0
0,1,5,6,0,100,0,49,0,0,0,0
0,1,1,0,-4,100,0,46,0,0,0,0
0,0,23,0,0,0,0,4,0,0,0,0
0,1,64,0,-2,100,0,0,0,0,0,0
0,0,88,0,0,0,0,94,0,0,0,0
0,1,50,0,1,100,0,65,0,0,0,0
0,1,31,-4,0,100,0,13,0,0,0,0
0,1,86,1,3,100,0,1,0,0,0,0
0,1,37,0,2,100,0,0,0,0,0,0
0,1,100,0,-4,100,0,2,0,0,0,0
0,0,29,0,0,0,0,20,0,0,0,0
0,1,28,0,2,100,0,3,0,0,0,0
0,1,21,0,-1,100,0,10,0,0,0,0
0,1,74,1,5,100,0,31,0,0,0,0
0,1,40,0,-10,100,0,32,0,0,0,0
0,1,19,2,4,100,0,2,0,0,0,0
0,1,7,-1,3,100,0,25,0,0,0,0
0,1,18,1,-5,100,0,7,0,0,0,0
0,1,41,-1,4,100,0,35,0,0,0,0
0,0,58,0,0,0,0,55,0,0,0,0
0,0,42,0,0,0,0,19,0,0,0,0
0,1,22,0,1,100,0,2,0,0,0,0
0,0,8,0,0,0,0,31,0,0,0,0
0,0,17,0,0,0,0,2,0,0,0,0
0,0,12,0,0,0,0,3,0,0,0,0
0,1,36,2,0,100,0,14,0,0,0,0
0,0,1,0,0,0,0,30,0,0,0,0
0,1,92,0,1,100,0,27,0,0,0,0
0,1,15,0,-1,100,0,22,0,0,0,0
0,0,41,0,0,0,0,26,0,0,0,0
0,1,9,0,0,100,0,69,0,0,0,0
0,0,9,0,0,0,0,26,0,0,0,0
0,1,39,0,-3,100,0,24,0,0,0,0
0,1,20,1,0,100,0,27,0,0,0,0
0,1,18,-9,6,100,0,72,0,0,0,0
0,1,118,6,-6,100,0,21,0,0,0,0
0,0,162,0,0,0,0,45,0,0,0,0
0,0,47,0,0,0,0,21,0,0,0,0
0,1,35,1,-2,100,0,28,0,0,0,0
0,1,75,-3,1,100,0,5,0,0,0,0
0,1,57,1,2,100,0,37,0,0,0,0
0,1,23,2,3,100,0,65,0,0,0,0
0,1,34,-2,0,100,0,68,0,0,0,0
0,1,38,0,1,100,0,53,0,0,0,0
0,1,38,2,-1,100,0,26,0,0,0,0
0,1,17,0,0,100,0,11,0,0,0,0
0,1,1,-2,-6,100,0,14,0,0,0,0
0,1,35,2,2,100,0,0,0,0,0,0
0,1,32,-1,-3,100,0,41,0,0,0,0
0,1,5,1,1,100,0,2,0,0,0,0
1,1,50,0,2,100,0,1,0,0,0,0
1,1,11,-1,3,100,0,5,0,0,0,0
1,1,27,1,-3,100,0,54,0,0,0,0
1,1,7,0,4,100,0,50,0,0,0,0
1,1,6,0,1,100,0,67,0,0,0,0
1,1,92,-2,1,100,0,38,0,0,0,0
1,1,43,1,-8,100,0,4,0,0,0,0
1,1,0,3,0,100,0,24,0,0,0,0
1,1,0,-1,8,100,0,12,0,0,0,0
1,1,50,-1,-2,100,0,52,0,0,0,0
1,1,10,-1,-4,100,0,34,0,0,0,0
1,0,9,0,0,0,0,18,0,0,0,0
1,1,40,-2,2,100,0,51,0,0,0,0
1,1,91,-6,3,100,0,21,0,0,0,0
1,1,24,4,-3,100,0,54,0,0,0,0
1,0,16,0,0,0,0,24,0,0,0,0
1,1,24,4,1,100,0,34,0,0,0,0
1,1,37,1,-6,100,0,38,0,0,0,0
1,1,38,-3,3,100,0,17,0,0,0,0
1,0,35,0,0,0,0,51,0,0,0,0
1,1,20,1,-1,100,0,51,0,0,0,0
1,1,1,1,4,100,0,72,0,0,0,0
1,1,29,1,-5,100,0,57,0,0,0,0
1,1,18,0,1,100,0,70,0,0,0,0
1,1,6,-1,2,100,0,4,0,0,0,0
1,0,6,0,0,0,0,63,0,0,0,0
1,1,6,0,3,100,0,40,0,0,0,0
1,0,24,0,0,0,0,47,0,0,0,0
1,1,17,1,-4,100,0,1,0,0,0,0
1,0,8,0,0,0,0,16,0,0,0,0
1,1,18,-88,-20,100,0,35,0,0,0,0
1,0,36,0,0,0,0,16,0,0,0,0
1,0,53,0,0,0,0,36,0,0,0,0
1,0,23,0,0,0,0,18,0,0,0,0
1,0,7,0,0,0,0,27,0,0,0,0
1,0,12,0,0,0,0,2,0,0,0,0
1,0,2,0,0,0,0,5,0,0,0,0
1,0,17,0,0,0,0,14,0,0,0,0
1,0,33,0,0,0,0,69,0,0,0,0
1,0,19,0,0,0,0,10,0,0,0,0
1,0,4,0,0,0,0,22,0,0,0,0
0,0,34,0,0,0,0,35,0,0,0,0
1,0,22,0,0,0,0,16,0,0,0,0
0,0,26,0,0,0,0,68,0,0,0,0
1,0,7,0,0,0,0,39,0,0,0,0
0,0,31,0,0,0,0,34,0,0,0,0
0,0,32,0,0,0,0,78,0,0,0,0
0,0,34,0,0,0,0,51,0,0,0,0
0,0,38,0,0,0,0,17,0,0,0,0
0,0,26,0,0,0,0,17,0,0,0,0
0,0,4,0,0,0,0,68,0,0,0,0
1,0,20,0,0,0,0,1,0,0,0,0
0,0,21,0,0,0,0,19,0,0,0,0
1,0,54,0,0,0,0,9,0,0,0,0
0,0,13,0,0,0,0,29,0,0,0,0
1,0,25,0,0,0,0,48,0,0,0,0
0,0,4,0,0,0,0,1,0,0,0,0
1,1,13,-41,222,100,0,37,0,0,0,0
1,0,16,0,0,0,0,6,0,0,0,0
1,0,1,0,0,0,0,22,0,0,0,0
1,1,17,14,-4,100,0,51,0,0,0,0
1,1,35,6,4,100,0,12,0,0,0,0
1,1,25,8,-2,100,0,39,0,0,0,0
1,1,26,5,-4,100,0,19,0,0,0,0
1,1,45,6,-1,100,0,15,0,0,0,0
1,1,25,3,3,100,0,56,0,0,0,0
1,1,20,11,-5,100,0,14,0,0,0,0
1,1,16,5,0,100,0,30,0,0,0,0
1,1,3,5,2,100,0,31,0,0,0,0
1,1,95,9,1,100,0,21,0,0,0,0
1,1,30,3,-1,100,0,0,0,0,0,0
1,1,51,12,-2,100,0,13,0,0,0,0
1,1,41,1,5,100,0,3,0,0,0,0
1,1,12,8,-4,100,0,7,0,0,0,0
1,1,41,-1,4,100,0,3,0,0,0,0
1,1,6,4,1,100,0,7,0,0,0,0
1,1,43,8,-2,100,0,16,0,0,0,0
1,1,7,-3,-2,100,0,10,0,0,0,0
1,1,1,6,6,100,0,5,0,0,0,0
0,1,2,5,-1,100,0,38,0,0,0,0
0,1,22,-2,1,100,0,14,0,0,0,0
0,1,15,3,-2,100,0,32,0,0,0,0
0,1,7,-3,1,100,0,34,0,0,0,0
1,1,24,2,2,100,0,37,0,0,0,0
0,1,38,2,-3,100,0,13,0,0,0,0
1,1,26,2,-3,100,0,8,0,0,0,0
0,1,10,1,0,100,0,65,0,0,0,0
1,1,16,-2,8,100,0,47,0,0,0,0
1,1,43,-1,-5,100,0,12,0,0,0,0
0,1,33,2,-4,100,0,24,0,0,0,0
0,1,3,-1,2,100,0,71,0,0,0,0
1,1,32,1,0,100,0,3,0,0,0,0
0,1,23,1,8,100,0,16,0,0,0,0
0,1,36,1,-10,100,0,70,0,0,0,0
0,1,16,0,10,100,0,79,0,0,0,0
1,1,17,-6,4,100,0,2,0,0,0,0
0,1,21,6,-3,100,0,49,0,0,0,0
0,1,20,-3,-4,100,0,2,0,0,0,0
1,1,38,3,6,100,0,10,0,0,0,0
1,1,26,4,-6,100,0,23,0,0,0,0
1,1,36,1,5,100,0,7,0,0,0,0
1,1,51,6,-1,100,0,17,0,0,0,0
1,1,5,-3,-5,100,0,12,0,0,0,0
1,1,0,8,-1,100,0,16,0,0,0,0
1,1,23,0,3,100,0,17,0,0,0,0
1,1,24,5,-8,100,0,30,0,0,0,0
1,1,12,0,5,100,0,21,0,0,0,0
1,1,25,11,1,100,0,24,0,0,0,0
1,1,51,-5,-4,100,0,15,0,0,0,0
1,1,35,5,0,100,0,32,0,0,0,0
1,1,16,7,0,100,0,65,0,0,0,0
1,1,35,1,0,100,0,14,0,0,0,0
