0,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,0,0,0,0,0,0,12,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,21,0,0,0,0,0,0,54,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,36,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,21,0,0,0,0,0,0,34,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,0,0,0,0,0,0,14,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,36,0,0,0,0,0,0,39,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,19,0,0,0,0,0,0,18,0,0,0,0,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,36,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,35,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,21,0,0,0,0,0,0,55,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,73,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,36,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19,0,0,0,0,0,0,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,16,0,0,0,0,0,0,15,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,8,0,0,0,0,0,0,36,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,17,0,0,0,0,0,0,20,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,16,0,0,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,19,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,20,0,0,0,0,0,0,38,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,55,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,53,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,18,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,14,0,0,0,0,0,0,20,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,17,0,0,0,0,0,0,21,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,21,0,0,0,0,0,0,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,4,0,0,0,0,0,0,32,0,0,0,0,0,0,59,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,4,0,0,0,0,0,0,37,0,0,0,0,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,2,0,0,0,0,0,0,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,55,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,2,0,0,0,0,0,0,23,0,0,0,0,0,0,82,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,30,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,2,0,0,100,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,20,-4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,14,5,100,0,0,0,17,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,17,-9,100,0,0,0,35,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,0,100,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,14,13,2,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,19,18,-5,100,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,9,2,100,0,0,0,36,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,0,100,0,0,0,21,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,18,-2,100,0,0,0,21,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,6,0,100,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,17,-3,100,0,0,0,54,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,1,4,0,100,0,0,0,31,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,13,-4,100,0,0,0,35,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,0,8,-1,100,0,0,0,37,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,4,6,-2,100,0,0,0,15,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,14,-5,100,0,0,0,18,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,7,-3,100,0,0,0,16,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,5,13,-6,100,0,0,0,14,0,0,0,0,0,0,49,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,3,13,-4,100,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,8,-1,100,0,0,0,15,0,0,0,0,0,0,73,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,1,9,-1,100,0,0,0,51,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,24,-4,100,0,0,0,31,0,0,0,0,0,0,47,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,4,5,-1,100,0,0,0,50,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,7,-1,100,0,0,0,51,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,13,-1,100,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,4,0,100,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,13,-3,100,0,0,0,19,0,0,0,0,0,0,46,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,0,6,0,100,0,0,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,4,0,0,0,0,0,0
1,1,1,14,-2,100,0,0,0,34,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,6,-1,100,0,0,0,17,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,5,7,-1,100,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,12,-3,100,0,0,0,46,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4,6,0,100,0,0,0,25,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,10,9,-3,100,0,0,0,27,0,0,0,0,0,0,44,0,0,0,0,0,0,2,0,0,0,0,0,0
3,1,12,21,-3,100,0,0,0,15,0,0,0,0,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,35,11,-2,100,0,0,0,28,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,33,7,0,100,0,0,0,51,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,6,19,2,100,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3,1,2,7,5,100,0,0,0,20,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,9,-4,100,0,0,0,23,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,7,17,-5,100,15,0,0,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,1,6,100,27,0,0,36,0,0,0,0,0,0,99,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,20,12,-4,100,29,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,23,15,-2,100,39,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,9,0,0,0,0,0,0,47,0,0,25,100,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,11,0,0,0,0,0,0,41,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,10,0,0,0,0,0,0,33,19,4,6,100,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,2,0,0,0,0,0,0,34,10,-4,0,100,0,0,29,0,0,0,0,0,0,2,0,0,0,0,0,0
3,2,8,0,0,0,0,0,0,1,5,1,0,100,0,0,18,0,0,0,0,0,0,4,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,30,9,4,0,100,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0
3,0,2,0,0,0,0,0,0,43,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,12,0,0,0,0,0,0,30,38,-14,0,100,0,0,48,0,0,0,0,0,0,2,0,0,0,0,0,0
3,2,10,0,0,0,0,0,0,37,3,2,0,100,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
3,2,1,0,0,0,0,0,0,18,4,4,0,100,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
3,2,5,0,0,0,0,0,0,6,27,-13,0,100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3,2,11,0,0,0,0,0,0,1,12,2,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,9,0,0,0,0,0,0,23,0,7,0,100,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,2,0,0,0,0,0,0,35,21,-1,0,100,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,8,0,0,0,0,0,0,3,3,2,0,100,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0
2,0,8,0,0,0,0,0,0,25,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,6,0,0,0,0,0,0,66,15,0,0,100,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,0,0,0,0,0,0,19,5,3,0,100,0,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0
2,2,4,0,0,0,0,0,0,20,5,1,0,100,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,2,0,0,0,0,0,0,4,9,-1,0,100,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,0,0,0,0,0,0,4,6,-1,0,100,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,0,0,0,0,0,0,19,10,1,0,100,0,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,28,5,1,0,100,0,0,45,0,0,0,0,0,0,2,0,0,0,0,0,0
2,2,2,0,0,0,0,0,0,34,12,-3,0,100,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,10,10,3,0,100,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,3,0,0,0,0,0,0,36,1,1,0,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,7,0,0,0,0,0,0,14,14,3,0,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,15,0,0,0,0,0,0,40,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,21,0,0,0,0,0,0,12,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,0,0,0,0,0,0,39,51,1,0,100,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,3,0,0,0,0,0,0,29,27,18,0,100,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,9,0,0,0,0,0,0,73,8,-1,0,100,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,17,0,0,0,0,0,0,50,12,-4,0,100,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0
2,2,8,0,0,0,0,0,0,17,7,4,0,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,0,0,0,0,0,0,11,4,6,0,100,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1,0,0,0,0,0,0,14,16,-7,0,100,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,1,4,2,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1,0,0,0,0,0,0,12,10,1,0,100,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,2,0,0,0,0,0,0,9,4,1,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,15,0,0,0,0,0,0,26,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,17,0,0,0,0,0,0,4,11,1,0,100,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,35,0,0,0,0,0,0,2,0,0,0,0,0,0
2,2,1,0,0,0,0,0,0,26,26,0,0,100,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,0,0,0,0,0,0,12,50,-5,0,100,24,0,17,0,0,0,0,0,0,2,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0
2,2,2,0,0,0,0,0,0,17,19,7,0,100,39,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0
2,2,3,0,0,0,0,0,0,1,3,-2,0,100,38,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,19,0,0,0,0,0,0,0,4,2,0,100,46,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,17,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0
2,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,22,0,0,0,0,0,0,24,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,0,0,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0
2,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,22,0,0,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,17,0,0,0,0,0,0,21,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0
